prendre par les sentiments,"(transitive) to sweet talk someone, to appeal to someone's soft side, to try to convince someone by targeting their soft spot"
prendre part,(transitive with à) to take part (participate or join in)
prendre parti,"to take sides, take a side"
prendre pitié,(transitive with de) to take pity on
prendre place,"to take a seat, to have a seat, to sit down, to sit"
prendre plaisir,"(transitive with à) to enjoy (doing something), to take pleasure in (doing something)"
prendre position,"to take position, to assume position(figuratively) to take a stand, to make a stand"
prendre possession,(transitive with de) to take possession of; to take control of
prendre pour acquis,"(transitive, sometimes proscribed) to take for granted"
prendre pour argent comptant,"(transitive, figuratively) to take at face value"
prendre pour cible,"(transitive) to aim at, to target(idiomatic, transitive) to pick on, to pester"
prendre racine,"(of a plant) to take root, to put down roots(figuratively) to take hold, to take root, to put down roots"
prendre sa plume,"to take up one's pen, to write a letter"
prendre sa retraite,(idiomatic) to retire (stop working)
prendre sa revanche,"(transitive with sur) to get one's revenge, on get one's own back on(sports) (transitive with sur) to settle the score, to even the score, to get even with"
prendre sa routine à volonté,"(Louisiana, Cajun, St.Mary Parish) to be dismissed"
prendre sa source,"(of a river) to rise, to have its source (somewhere)(figuratively) to emerge, to begin, to start, to originate"
prendre sans vert,"(transitive) to take by surprise, to catch off guard, to catch napping"
prendre ses aises,"(sometimes derogatory) to make oneself comfortable, to make oneself at home; to get a bit too familiar"
prendre ses cliques et ses claques,"(informal) to pack one's bags and leave, to pack up and go, to march off bag and baggage"
prendre ses couilles en main,"(vulgar, figuratively) to gather up one's courage, to man up"
prendre ses distances,(transitive with avec) to distance oneself from somebody
prendre ses désirs pour des réalités,"to engage in wishful thinking, to indulge in wishful thinking"
prendre ses jambes à son cou,"(figuratively, intransitive) to take to one's heels, to run for one's life"
prendre ses marques,to find one's feet
prendre ses quartiers,"to settle somewhere, to take up residence somewhere"
prendre ses quartiers d'hiver,(military) to go into winter quarters(figuratively) to choose a place to spend winter
prendre ses responsabilités,to take responsibility for one's actions
prendre soin,"(complement of de being (a) thing(s)) to see to, look after, keep in order, manage(complement of de being (a) person(s)) to take care of, to care for"
prendre son courage à deux mains,"(figuratively) to pluck up one's courage, to gather up one's courage, to man up"
prendre son envol,"to take off, to take flight"
prendre son essor,"to take flight, to fly off(figuratively) to take off, to soar up, to flourish, to blossom"
prendre son mal en patience,"to bear with it, to wait patiently for better times, to put up with it, to grin and bear it"
prendre son pied,"(slang, sexuality) to take pleasure from something, usually to cum (have an orgasm)"
prendre son temps,(informal) to take one's time
prendre son élan,to take a run-up
prendre sous son aile,"(transitive, figuratively) to take under one's wing"
prendre sur le fait,"(transitive) to bust, to catch red-handed"
prendre sur soi,"to take it on the chin, to bite the bullet, to keep one's cool, to take it like a man, to suck it up"
prendre un coup dans l'aile,"(informal) to take a hit, to take a knock (to suffer a setback)"
prendre un verre,to have a drink
prendre une brosse,"(Quebec, slang) to get wasted, drunk, smashed"
prendre une cuite,"(slang) to get pissed, go out on the piss"
prendre à cœur,(transitive) to take to heart
prendre à la légère,"(transitive) to make light of something; to take lightly(transitive) to treat something lightly, not to considerate it enough"
prendre à la rigolade,"(transitive, informal) to make light of, to take lightly; to make a joke of"
prendre à part,(transitive) to take aside
prendre à partie,"(transitive) to take to task, to set about, to tackle, to challenge, to take on, to mistreat, to rough up"
prends-tu des médicaments,are you taking any medications?
preneur,"taker; one who takesa lessee, a renter"
prenez-vous des médicaments,are you taking any medications?
presbyte,farsighted
presbytie,presbyopia
presbytère,"presbytery, rectory (house of a priest)"
presbytéral,presbyteral
presbytérianisme,Presbyterianism
presbytérien,presbyterian
prescience,prescience
prescient,prescient
prescripteur,prescriber (prescribing doctor)
prescriptible,prescriptible
prescription,prescription (all senses)
prescriptivisme,(linguistics) prescriptivism
prescrire,to prescribe (a medication)
prescrit,"prescribedstated, stipulated"
presqu',Apocopic form of presque
presqu'île,(geography) peninsula
presque,almost
pressage,"pressing (of olives, CDs etc)"
pressant,"pressing, urgent, insistentsqueezing"
presse,"press, papers (the media)press (e.g. printing press)"
presse-agrume,"juicer, citrus press, lemon press"
presse-ail,garlic press
presse-citron,lemon squeezer
presse-papier,paperweightclipboard
presse-purée,potato masher
pressement,pressingurging
pressentiment,presentiment; hunch; premonition
pressentir,to have a premonitionto foresee (mysteriously)
presser,"(transitive) to urge(transitive) to squeeze, to squash(transitive) to hurry, to hurry up(reflexive) to hurry up(reflexive) to press against each other, to flock"
presser la détente,(firearms) to pull the trigger
presser le pas,"to quicken one's pace, to pick up the pace, to walk faster, to speed up, to hurry up, to get a move on"
pressier,pressman (person who operates a hand printing press)
pressing,"dry cleaning shop, a dry-cleaner's"
pressiomètre,(geology) pressiometer
pression,"pressure(medicine, physics) pressure(countable) popper (UK), snap (fastener) (US)"
pression artérielle,(medicine) blood pressure
pression atmosphérique,"(physics, meteorology) atmospheric pressure"
pressoir,press (e.g. cider)
pressurage,"pressure, pressuring"
pressurer,(transitive) to squeeze(transitive) to extort
pressurisation,pressurization
pressuriser,"(transitive) to pressurize (an aircraft, etc.)"
pressurisé,pressurized
pressuré,squeezed
pressé,"quick, eager, impatientpressing, urgentlacking (pressed for)pressed (fruit juice etc)"
pressément,"quickly, eagerly, impatiently"
prestance,presence (imposing bearing)
prestataire,"a provider (of a service), an agenta beneficiary or user of a service"
prestation,"financial payment, benefitservice(finance) loan(insurance) coverperformance"
prestation de serment,(law) taking the oath
preste,"(literary) agile, quick"
prestement,promptly
prester,"(Belgium, transitive) to work (a certain amount of time), to provide a service"
prestesse,"nimbleness, agility"
prestidigitateur,"conjurer, magician"
prestidigitation,prestidigitation
prestige,prestige
prestigieusement,prestigiously
prestigieux,prestigious
prestissimo,prestissimo
presto,(music) presto(colloquial) quickly
preu,"the first(dated, schoolchild slang) the first to play (in a game)the second floor (of a building)"
preum's,intj
preums,intj
preusement,"valiantly, bravely"
preuve,"evidence, proof"
preuve par 9,(mathematics) casting out nines(figuratively) proof positive
preuve par l'absurde,"(mathematics, logic) proof by contradiction, reductio ad absurdum"
preux,valiant; brave; doughty
priapique,priapic
priapisme,(medicine) priapism
prie-Dieu,prie-dieu
prier,"(transitive) to pray(transitive) to beg, to beseech, to pray to"
prieur,prior
prieure,prioress
prieuré,priory (religious building)
primaire,primaryelementary
primat,(religion) primate
primate,primate (mammal)
primatial,primatial
primature,prime ministership
primauté,primacy
prime,first thing
prime de bienvenue,golden hello
prime de départ,golden handshake
prime de risque,"danger pay, danger money, hazard pay (extra money paid to workers as compensation for dangerous work)risk premium (increase in the interest rate of a security based on financial risk)"
prime time,"(usually uncountable) prime time(Canada, countable) type of cigarillo"
primer,"to dominate, to be dominant overto win (a prize)to prevail, take precedent"
primerose,hollyhock
primesautier,impulsive
primeur,"newnessprimeurpreview, foretastegreengrocer"
primevère,primrose
primidi,(historical) the first day of the decade (ten-day week) in the French Republican Calendar
primipare,primiparous
primipile,chief centurion
primitif,primitive
primitive,(mathematics) antiderivative
primitivement,originallyprimarily
primitivisme,primitivism
primo,first (before anything else)
primo-arrivant,"newly arrived migrant, new arrival, newcomer (migrant who has recently come to a country)"
primogéniture,primogeniture
primordial,"primordial, primitive, originalvital, essential, paramount, of paramount importance"
primordialement,primordially
primovaccination,a primary vaccination (first in a series)
primulacée,primulaceous plant
primuline,(organic chemistry) primulin
prince,prince
prince charmant,Prince Charming
prince des ténèbres,"the Prince of Darkness, the devil, Satan"
princesse,princess
princier,princely
principal,"main, key, principal"
principalement,"mainly, principally"
principalité,"headmastership, headship"
principauté,princedomprincipality (region)
principe,principlebeginning; start; commencement(somewhat archaic) source; origin; cause
princièrement,princely
printanier,"springlike, vernal"
printanièrement,vernally (in a springlike manner)
printemps,spring (season)
priodonte,giant armadillo
prion,prion
priorat,priorate
prioriser,to prioritize
prioritaire,having priority (having precedence)
prioritairement,"primarilyessentially, importantly"
priorité,priorityright of way
priorité de droite,(road transport) Alternative form of priorité à droite
priorité à droite,"(road transport) priority to the right (a traffic rule that applies in chiefly France and Belgium and obliges a vehicle driver to yield right of way for other vehicles oncoming from the right-hand side, mainly at a junction without priority signs and traffic signals)"
pris,takenoccupied
prise,"(electrical) socket, wall socket (also prise électrique)(martial arts) hold(climbing) hold (of a climbing wall)grip(baseball) a strikea taking or capture(film) a take"
prise d'otage,"hostage taking, hostage-taking situation, taking of hostages"
prise de conscience,realization
prise de contact,"initial contact, first approach, first exchange"
prise de courant,outlet (wall-mounted socket)
prise de notes,notetaking
prise de position,"stance, stand, statement"
prise de sang,blood test (act of taking a blood sample in order to have it analysed)
prise de terre,(electricity) ground wire; earth
prise de vue,"(cinematography) filming, shootingshot"
prise en charge,"management (of something), care (for something)pick-up (by a taxi); pick-up fare, minimum farepayment (of some costs)care, nursing, treatment (of a patient)"
priser,"(transitive) to snuff, take snuff (to inhale a drug or other substance through the nose)(transitive) to price (fix a price according to market forces)(transitive) to prize (consider something valuable)"
priseur,auctioneer
prismatique,prismatic
prisme,prism
prison,prison
prison dorée,gilded cage
prisonnier,prisoner
prisonnier d'opinion,prisoner of conscience
prisonnier de guerre,"prisoner of war, POW"
prisonnier politique,political prisoner
pristanique,(organic chemistry) pristanic
pristin,(obsolete or law) pristine
prisé,priced
prit,"(slang, vulgar) penis(slang, vulgar) a stupid or contemptible man"
privat-docent,privat-docent
private joke,"a private joke, an in-joke: a piece of humour understood only by a group of people"
privatif,privative (all senses)
privation,"deprivationshortage, deficiencydefect"
privatisation,privatisation / privatization
privatiser,to privatize
privativement,privatively
privauté,extreme familiarity(in the plural) liberties
priver,to deprive
privilège,privilege
privilégier,"(transitive) to privilege, to favour"
privilégié,privileged
privé,private
privément,privately
prix,prizeprice
prix Nobel,Nobel Prize (international prize)
prix coûtant,"(trading, business, finance, accounting) cost price (cost to a manufacturer of producing an item, before any profit is taken)"
prix d'achat,"(trading, business, finance, accounting) purchase price (price at which something is actually purchased,)"
prix d'ami,"special discount, discount to a friend, mates' rates; good price, friendly price"
prix de marché,market price
prix de vente,"(trading, business, finance, accounting) selling price (price at which an item is actually sold)"
prix fixe,a menu in which the entire meal is offered at a single fixed pricethe price of such a meal
prière,prayer
prière de,"(formal) please; used to make formal requests, especially in impersonal contexts such as signage"
pro,(informal) professional
pro-business,probusiness
pro-choix,"(politics, Canada, Louisiana) pro-choice; support for the right of a pregnant woman to determine whether to have an abortion or not"
pro-verbe,"(grammar, linguistics) pro-verb"
proactif,proactive (acting in advance)
proactivement,proactively
probabilisme,probabilism
probabiliste,probabilistic
probabilité,probability
probable,probable (all meanings)
probablement,probably
probant,"compelling, convincing"
probation,probation (especially religious)
probatique,probatic
probatoire,probationary
probiotique,probiotic
probité,probity
problème,problemtrouble
problématique,problematicproblematical
problématiquement,problematically
problématiser,to problematize
problématologie,(philosophy) problematology
problémiste,"a theorist, composer of chess problems(by extension) a solutionist (one who aims to solve chess problems)"
problême,(obsolete) Alternative form of problème
proboscidien,proboscidean (animal of the order Proboscidea)
procaryote,(cytology) prokaryote
processeur,processor
procession,procession
processionnel,processional
processionnellement,processionally (in procession)
processus,a process
processus léger,(computing) thread
prochain,upcomingnearbynext
prochainement,soon
proche,"close, near, closeby, nearby (to a place)close, near (a time)"
prochinois,pro-Chinese
procidence,procidence
proclamation,proclamation; announcement
proclamer,to proclaim; to declare
proclitique,proclitic
procommuniste,pro-communist
proconsul,proconsul
proconsulaire,proconsular
proconsulat,proconsulship
procrastinateur,procrastinator
procrastination,procrastination
procrastiner,"(intransitive) to procrastinate, delay taking action, wait until later"
procruste,"crab, crayfish(statistics) Procrustes analysis"
procréateur,procreativeprocreatorfather
procréation,procreation (production of offspring)
procréatrice,procreator
procréer,to procreate (produce offspring)
proctalgie,proctalgia
proctite,proctitis
proctodeum,proctodeum
proctologie,proctology
proctologique,proctological
proctologue,proctologist
proctorrhée,proctorrhea
procurateur,procurator
procuration,proxypower of attorney
procurer,"(transitive) to get, obtain (for someone)"
procureur,"representative, agent(law) attorney, prosecutor(religion) pastor"
procureur du roi,"(Belgium, law) Crown prosecutor of Belgium(France, law, historical) Crown prosecutor of France"
procureure de la Couronne,"(Canada, law) Crown prosecutor"
procyclique,"procyclic, procyclical"
procès,lawsuittrial
procès d'intention,"(philosophy) instance of dismissing a claim by questioning someone's motives; appeal to motiveact of speculating on someone's intentions and judging them, as if it were a trial for the crime of having said intentions"
procès-verbal,"minutes (of a meeting, etc.)(law) proceedings(law) statement (made to the police)(law, France) ticket, statement of offense"
procéder,proceedbehave
procédural,procedural
procéduralement,procedurally
procédure,procedure
procédurier,(often derogatory) procedural
procédé,procedure (method)deviceprocess (series of events to produce a result)
procédé mnémotechnique,mnemonic device
prodigalement,prodigally
prodigalité,prodigality
prodige,prodigy
prodigieusement,prodigiously
prodigieux,"prodigiousterrific, immense, magnificent"
prodigue,prodigal
prodiguement,prodigally
prodiguer,"(transitive) to dispense, to lavish (something on someone)"
prodrome,prodrome
prodromique,prodromal
producteur,(cinematography) producer
productif,productive
production,production
productique,production automation
productivement,productively
productivisme,productivism
productiviste,productivist
productivité,productivity
produire,"(transitive) to produce, to yield(reflexive) to happen, take place (of an event)(reflexive) to perform (of a singer, etc.)"
produit,product(cinematography) production
produit d'appel,(marketing) loss leader
produit de beauté,beauty product (item of cosmetics)
produit fini,"finished product, end product, finished good"
produit intérieur brut,(economics) gross domestic product
produit laitier,dairy product
produit scalaire,(linear algebra) scalar product; dot product
proembryon,(biology) proembryo
proeutectoïde,proeutectoid
prof,"teacher, professor"
profanateur,"profanatory, defiling"
profanation,profanation
profane,secular; layprofane
profanement,profanely
profaner,to profane
professer,to profess
professeur,teacherprofessor
professeuse,female professor
profession,"profession, public declarationprofession, public declaration of faithprofession, occupation, trade, craft, activityprofession, practitioners of a profession collectively"
profession de foi,"profession of faithdeclaration of faithmanifesto, policy statement, declaration of principles"
professionnalisation,professionalization
professionnaliser,to professionalize
professionnalisme,professionalism
professionnel,professional
professionnelle,(euphemistic) prostitute
professionnellement,professionally
professoral,professorial
professorat,professorshipthe teaching profession
profil,profile
profil perdu,"(painting, photography) profil perdu"
profilage,profiling
profilagrine,(biochemistry) profilaggrin
profiler,to profile
profileur,profiler (person)(computing) profiler (masculine only)
profilographe,profilograph
profini,(mathematics) profinite
profit,"profit, benefit"
profitabilité,profitability
profitable,profitable
profitablement,profitably
profiter,"(transitive with de) to take advantage of, make the most of, enjoy(transitive with à) to be profitable or beneficial(intransitive, colloquial) to thrive, do well; (of clothes) wear well, soak up (sun, atmosphere)"
profiterole,profiterole
profiteur,profiteer
profond,"deepprofound(of a region, country or continent, sometimes derogatory) rural, small-town, provincial, heartland; authentic, true"
profondeur,depth
profondeur de champ,"(cinematography, photography) depth of field"
profondément,"deeply, profoundly"
profus,profuse
profusion,profusion
profusément,profusely
profès,"professed, avowed"
proférer,"to utter, intonate, say emphatically"
progestatif,progestogen
progestérone,(organic chemistry) progesterone
progiciel,software package
proglaciaire,(geology) proglacial
prognathe,prognathous
prognathisme,prognathism
prognosticatif,(archaic) prognosticating; tending to predict or foretell
progouvernemental,(relational) pro-government
progradation,progradation
programmable,programmable
programmateur,"timer, scheduler(computing, rare) Synonym of programmeur (“programmer”)"
programmation,programming(computing) programming
programmation orientée objet,object-oriented programming
programmatique,programmatic
programme,"a program (set of structured activities)a program (leaflet listing information about a play, game or other activity)a program (particular mindset or method of doing things)(computing) a program (item of software; a computer program)"
programme malveillant,(computing) malware (software developed to cause harm to a computer system)
programmer,"to program(computing) to program, to write program code"
programmeur,(computing) programmer
progresser,to progress (to show a progression)
progressif,"progressive (gradually advancing)(obsolete) progressive, progressionist (supporting social/technological progress)"
progression,progression
progressisme,progressivism
progressiste,progressivist
progressivement,progressively
progressivité,progressivity
progrès,progress
progéniteur,progenitor
progéniture,"offspring, progeny"
progénésique,progenetic
prohiber,"(transitive, law, formal) to prohibit (to proscribe)"
prohibitif,prohibitive
prohibition,prohibition(specifically) prohibition of alcohol
prohibitionnisme,(law) prohibitionism
prohibitionniste,prohibitionist
prohibitivement,prohibitively
prohibé,prohibited
proie,preybooty
projecteur,projectorspotlight
projectif,(mathematics) projective
projectile,projectile
projection,"(linear algebra, cartography, mathematics, psychology) projection(film) a screening or viewing (of a film)"
projectionniste,projectionist
projecture,projecture
projet,"projectplan(Louisiana, law) draft constitution"
projet de loi,"bill: proposed law drafted by the executive government, as opposed to a proposition de loi (private member's bill)"
projet européen,European project
projeter,plan (to create a plan for)
projo,(informal) Synonym of projecteur
prokofiévien,Prokofievian
prokurde,pro-Kurdish
prolamine,prolamine
prolatif,(grammar) the prolative case
prolepse,prolepsis (anticipation)(grammar) prolepsis
proleptique,proleptic
prolificité,(biology) prolificity
prolifique,"prolific (fertile, producing offspring or fruit in great abundance)prolific (capable of producing a lot of work)"
prolifératif,proliferative
prolifération,"proliferation, spreading"
proliférer,"to proliferate, to mushroom, to increase in number"
prolixe,prolix; overly talkative
prolixement,prolixly
prolixité,prolixity
prolo,"(informal, often derogatory) prole"
prologue,prologue
prolongateur,extension cord (an electrical cord)
prolongation,"extension(sports) overtime, extra time"
prolongement,"prolonging, extension"
prolonger,to prolong
prolégomènes,"(didactic) prolegomenon, prerequisites"
prolétaire,proletarian
prolétairement,proletarianly
"prolétaires de tous les pays, unissez-vous","workers of the world, unite!"
prolétariat,proletariat
prolétarien,proletarian
prolétarisation,proletarianization
promenade,walk; stroll (walk for enjoyment)
promenade de santé,(figuratively) a walk in the park
promener,"(reflexive) to walk (leisurely), to go for a walk, to stroll(transitive) to walk out (an animal)(transitive) to carry around, often with the implication of showing off"
promeneur,walker
promeneuse,"a female promenader: a woman or girl who promenades, who goes for a walka woman or girl charged with guiding promenades, with taking others on walks"
promenoir,covered walk
promesse,promise (all meanings)
promesse de Gascon,empty promise; vain promise; false promise
prometteur,promising
promettre,"to promise(reflexive) to promise oneself(intransitive) to be promising, to be hopeful(ditransitive reflexive) to hope (for)(reflexive) to resolve (to)"
promettre monts et merveilles,"(figuratively) to promise the moon, to promise the earth, to promise the stars (to make promises that are impossible to uphold)"
promettre plus de beurre que de pain,"(figuratively) to promise the moon, to promise the earth, to promise the stars (to make promises that one cannot uphold)"
promis juré,intj
"promis, juré, craché",intj
promiscuité,"crowding, lack of privacy"
promission,(rare; archaic or literary) promise
promo,promo (promotion)year (in school)
promonarchiste,pro-monarchy
promontoire,promontory
promoteur,"promoter, one who promotes(university slang) master's thesis supervisor, tutor, director, advisor"
promotion,"promotion (career advancement)promotion, advertisingspecial offer, discount, special, saleschool year, year group"
promotion canapé,"(informal, figuratively) promotion by sleeping one's way up the ladder"
promotionnaire,(sports) a team (or a person) who have been promoted to a higher league
promotionnel,(relational) promotion; promotional
promouvoir,to promote (advertise a product)to promote (encourage)
prompt,"prompt, swift, quick(Louisiana) curt"
prompt rétablissement,intj
promptement,"promptly, shortly, quickly"
prompteur,teleprompter
promptitude,promptitude
promulgateur,promulgator
promulgation,promulgation
promulguer,to promulgate (to make known or public)
promyélocytaire,(pathology) promyelocytic
promyélocyte,promyelocyte
prométaphase,prometaphase
prométhate,(inorganic chemistry) promethate
prométhazine,promethazine
prométhium,promethium
prométhéen,Promethean
prométhéum,promethium
pronateur,(anatomy) pronator
pronation,pronation
pronique,(mathematics) pronic
prono,(informal) prediction
pronom,noun
pronom démonstratif,(grammar) demonstrative pronoun (pronoun which replaces a noun)
pronom interrogatif,(grammar) interrogative pronoun
pronom personnel,(grammar) personal pronoun
pronom relatif,(grammar) relative pronoun
pronom réfléchi,(grammar) reflexive pronoun
pronominal,pronominal
pronominalement,pronominally
pronominalisation,pronominalisation
prononcer,"to pronounceto say, mentionto give, deliver (a speech)"
prononciation,pronunciation
prononcé,"strong, distinct, marked"
prononçable,pronounceable
pronostic,prognosis (all meanings)
pronostic vital,prognosis for survival
pronosticatif,(archaic) prognosticating; tending to predict or foretell
pronostiquer,to predict; to foretell; to prognosticate
pronostiqueur,forecastertout (at a racecourse)
pronucléaire,pronuclear (all senses)
pronunciamiento,pronunciamiento
prony,(music) an interval (defined on a logarithmic scale) between two sounds
propadiène,propadiene
propagande,propaganda
propagande par le fait,propaganda of the deed; propaganda by the deed
propagandisme,propagandism
propagandiste,propagandist
propagateur,propagating
propagation,propagation
propager,"(transitive) to propagate, spread(reflexive) to propagate, spread"
propagule,propagule
propagé,propagated
propalestinien,pro-Palestinian
propane,propane
propanol,propanol
propanoïque,(organic chemistry) propanoic
proparoxyton,paroxytone (having the stress or an acute accent on the antepenultimate syllable)
propension,propensity
properdine,(biochemistry) properdin
propergol,propellant; rocket fuel
prophase,prophase
prophylactique,prophylactic
prophylaxie,prophylaxis
prophète,prophet (one who speaks by divine inspiration)
prophétie,prophecy
prophétie autoréalisatrice,self-fulfilling prophecy
prophétique,prophetic
prophétiquement,prophetically
prophétiser,to prophetize
prophétisme,prophetism
propice,(followed by the preposition à) propitious; favorableopportune
propicement,propitiously
propionique,(organic chemistry) propionic
propitiateur,propitiator
propitiation,propitiation
propitiatoire,propitiatory
propolis,propolis
proportion,proportion
proportionnable,proportionable
proportionnablement,proportionably
proportionnalité,proportionalityproportional representation
proportionnel,proportional
proportionnellement,proportionally
proportionner,(transitive) to proportion
proportionné,proportionedproportionate
proportionnément,(rare) proportionately
propos,"aim, intentionremark"
proposer,"to propose, suggestto propose (offer)"
proposer la botte,"(dated, transitive with à) to proposition someone, to make sexual advances to someone, to offer someone to have sex with one"
proposition,"proposition, suggestion(grammar) proposition(grammar) clause"
propositionnel,propositional (related to proposition)
propre,"cleantoilet-trainedhouse-trained(before a noun) own(mathematics) eigen-proper, specific, particular [+ à (object) = to]"
propre comme un sou neuf,(simile) Very clean; squeaky clean; clean as a whistle
propre sur soi,"neat and tidy, trim, clean-looking, fit to be seen"
proprement,properlycleanly (in a way which is not dirty)
proprement dit,"actual, proper, itself, as such"
propret,"neat and tidy, spick and span; squeaky cleancheap and cheerful"
propreté,cleanliness; cleanness
proprio,"(colloquial) landlord(colloquial) householder, landowner (real estate proprietor)"
propriocepteur,(anatomy) proprioceptor
proprioception,proprioception
propriorécepteur,proprioceptor
propriétaire,proprietary
propriétairement,proprietarily
propriété,"property (something owned)property, attribute"
propriété intellectuelle,(law) intellectual property
propriété privée,"(law, uncountable) private property(countable) private property (land or building that belongs to a particular person or company)"
propréteur,proprætor (a magistrate of ancient Rome)
proptose,exophthalmos
propulser,to propel; to propulse
propulseur,propellerspear thrower
propulsif,propulsive
propulsion,propulsion [from 1640]
propyle,(organic chemistry) propyl
propylique,propylic
propylène,(organic chemistry) propylene
propènal,(organic chemistry) propenal
propène,(organic chemistry) propene
propédeutique,propaedeutic
propédeutiquement,propaedeutically
propérispomène,properispomenon (having a circumflex accent on the penultimate syllable)
prorata,proportion
prorogatif,delaying
prorogation,(politics) prorogation
proroger,"to extendto defer, put backto adjourn(politics) to prorogue"
prorogé,"prorogued, prorogated"
prorusse,pro-Russian
prorévolutionnaire,pro-revolutionary
prosateur,prosaist (prose writer)
prosaïque,prosaic
prosaïquement,prosaically
prosaïsme,"mundanity, prosaicness"
proscenium,proscenium
proscripteur,proscribing
proscription,"(history) Condemnation made against political opponents, especially the Roman antiquity and during the French Revolutionbanishment of a person or groupProscription (2)"
proscrire,"(transitive) to banish(transitive) to ban, prohibit, proscribe"
proscrit,"proscribed, banned"
prose,prose
prosecteur,prosector
prosencéphale,(anatomy) prosencephalon
prosimien,prosimian
prosobranche,prosobranch
prosocial,prosocial
prosodie,prosody (patterns of sounds and rhythms)
prosodique,prosodic
prosodiquement,prosodically
prosome,Synonym of protéasome; prosome
prosopagnosie,(medicine) prosopagnosia
prosopographie,prosopography
prosopographique,prosopographic
prosopologie,propsopology
prosopopée,prosopopoeia
prosoviétique,pro-soviet
prospecter,(mineralogy) prospect (to search as for gold)
prospecteur,prospectorcanvasser
prospectif,prospectivepredictable
prospection,prospecting
prospectus,"prospectus, leaflet"
prospère,"prosperous, propitiousprosperous, fortunate"
prospèrement,prosperously
prospérer,"to thrive, prosper"
prospérité,prosperity
prostacycline,prostacyclin
prostaglandine,(biochemistry) prostaglandin
prostate,prostate
prostatectomie,prostatectomy
prostatique,(anatomy) prostatic
prostatisme,prostatism
prosternation,prostration
prosterner,(reflexive) to bow down
prosthèse,prosthesis
prosthétique,prosthetic
prostipute,"(vulgar, offensive) whore (a person having sex for profit)"
prostituer,(reflexive) to prostitute oneself
prostitution,prostitution
prostitué,"whoring, prostituting"
prostituée,prostitute (a person having sex for profit)
prostration,prostration
prostré,prostrateprone
prostyle,prostyle
prosule,(music) the enrichment of Gregorian chants by the addition of melismatic syllables
prosyllogisme,prosyllogism
prosyllogistique,prosyllogistic
prosélyte,proselytic
prosélytique,proselytic
prosélytiser,to proselytize
prosélytisme,proselytism
protactinium,protactinium
protagoniste,protagonist (the main character)
protandre,protandrous
protase,(grammar) protasis
prote,a supervisor or foreman in a printing press
protecteur,protector
protection,protection
protectionnisme,protectionism
protectionniste,protectionist
protectorat,protectorate
protestant,Protestant
protestantisme,(Christianity) Protestantism
protestataire,protesting
protestation,"admission, exclamation, statementprotest, objection"
protester,to protest; to object
prothoracique,prothoracic
prothrombine,prothrombin
prothèse,(medicine) prosthesis (artificial replacement for a body part)(linguistics) prothesis
prothésiste,prosthodontist
prothétique,prosthetic
protide,"(nutrition) protein, peptides and similar materials"
protidique,protidic
protique,"(physics, chemistry) protic"
protiste,protist (eukaryotic unicellular organisms of the kingdom Protoctista)
protistologie,protistology
protistologique,protistological
protistologiste,(biology) protistologist
protistologue,protistologist
proto-germanique,Proto-Germanic
protobromure,(inorganic chemistry) protobromide
protocanonique,protocanonical
protocarbure,(inorganic chemistry) protocarbide
protocelte,Proto-Celtic
protocerque,protocercal
protochlorure,(inorganic chemistry) protochloride
protocolaire,(relational) protocolformal
protocolairement,formally (according to protocol)
protocole,protocol
protocyanure,(inorganic chemistry) protocyanide
protocérébron,(anatomy) protocerebrum
protofluorure,(inorganic chemistry) protofluoride
protogalaxie,protogalaxy
protogine,protogine
protogyne,protogynous
protogynie,protogyny
protohistoire,protohistory
protohistorien,protohistorian
protohistorique,protohistoric
protoiodure,(inorganic chemistry) protoiodide
protolangue,proto-language
protologisme,protologism
protologue,protologue
protomartyr,protomartyr
protomartyre,protomartyress; female equivalent of protomartyr
protomorphose,(biology) protomorphosis
protomé,protome
protométrie,protometry
proton,(physics) proton
protonation,(chemistry) protonation
protonique,protonic
protoniser,"(chemistry, physics) to protonate"
protonotaire,prothonotary
protoné,(chemistry) protonated
protophosphure,(inorganic chemistry) protophosphide
protoplanète,(astronomy) protoplanet
protoplanétaire,(astronomy) protoplanetary
protoplasme,(cytology) protoplasm
protoporphyrine,(organic chemistry) protoporphyrin
protoptère,protopterid
protosel,(inorganic chemistry) protosalt
protostomien,protostomian
protosulfure,(inorganic chemistry) protosulfide
protoséléniure,(inorganic chemistry) protoselenide
protothérien,prototherian
prototrophe,(biology) prototrophic
prototrophie,(biology) prototrophy
prototype,prototype
prototypique,(linguistics) prototypical
prototypiquement,prototypically
protoxyde,monoxide (oxide containing a single oxygen atom)
protozoaire,protozoan
protoétoile,(astronomy) protostar
protractile,protractile
protrusion,(medicine) protrusion
protubérance,"lump, protuberance"
protubérant,"bulging, protuberantprotruding"
protubérantiel,protuberant
protège-cahier,a cover for an exercise book
protège-dent,mouthguard (device)
protège-matelas,mattress protector
protège-tibia,(soccer) shinguard
protèle,aardwolf
protéacée,protea (of family Proteacea)
protéagineux,proteaginous
protéase,(biochemistry) protease
protéasome,(biochemistry) proteasome
protée,"mudpuppy, waterdog (amphibian of Proteidae family)"
protéger,"(transitive) to protect(reflexive) to protect oneself(reflexive, indirect) to protect one's ...(reflexive, reciprocal) to protect each other"
protéger ses arrières,"(figuratively) to cover one's back, to cover one's rear (to take precautions in order to avoid criticism)"
protéide,proteid
protéiforme,protean
protéinase,(biochemistry) proteinase
protéine,protein
